;;39;;;;;69;;;;;99
16;10.772364;16_0_0_20170110231648820.jpg;;;16;13.892784;16_0_0_20170110231647118.jpg;;;17;11.125499;17_1_0_20170105183400255.jpg
16;10.228107;16_0_0_20170110231814139.jpg;;;16;12.932974;16_0_0_20170110231648820.jpg;;;17;12.022151;17_1_0_20170109201558943.jpg
16;9.4081135;16_0_0_20170110232012908.jpg;;;16;12.517904;16_0_0_20170110231814139.jpg;;;17;12.711293;17_1_0_20170109212920120.jpg
16;9.523525;16_0_0_20170110232113589.jpg;;;16;11.714388;16_0_0_20170110232012908.jpg;;;17;14.044369;17_1_0_20170109212954942.jpg
16;9.749623;16_0_0_20170110232218902.jpg;;;16;12.244887;16_0_0_20170110232113589.jpg;;;17;13.117034;17_1_0_20170109213944067.jpg
16;9.572481;16_0_0_20170110232302818.jpg;;;16;11.704276;16_0_0_20170110232218902.jpg;;;17;13.797667;17_1_0_20170109214008165.jpg
16;11.314945;16_0_0_20170110232450588.jpg;;;16;12.306221;16_0_0_20170110232302818.jpg;;;17;12.919434;17_1_0_20170109214542387.jpg
16;10.563215;16_0_0_20170110232725516.jpg;;;16;13.6000595;16_0_0_20170110232450588.jpg;;;17;11.761195;17_1_1_20170103222937063.jpg
16;9.672717;16_0_1_20170110231713914.jpg;;;16;12.726652;16_0_0_20170110232725516.jpg;;;17;10.867643;17_1_3_20170104221735351.jpg
16;9.6525135;16_0_1_20170110231925176.jpg;;;16;11.818054;16_0_1_20170110231713914.jpg;;;17;11.691333;17_1_3_20170104222038870.jpg
16;9.633202;16_0_3_20170110231223673.jpg;;;16;11.808954;16_0_1_20170110231925176.jpg;;;17;13.789547;17_1_4_20170103201233799.jpg
16;10.590858;16_0_4_20170103201427977.jpg;;;16;11.5166855;16_0_3_20170110231223673.jpg;;;17;11.260696;17_1_4_20170103222920542.jpg
16;10.95059;16_0_4_20170110231631592.jpg;;;16;13.131895;16_0_4_20170103201427977.jpg;;;18;13.416129;18_0_0_20170110223927225.jpg
16;11.783472;16_1_0_20170109204530608.jpg;;;16;13.139854;16_0_4_20170110231631592.jpg;;;18;13.422057;18_0_0_20170110231524976.jpg
16;10.951055;16_1_0_20170109212959831.jpg;;;16;14.263288;16_1_0_20170109204530608.jpg;;;18;14.166983;18_0_0_20170110231625906.jpg
16;9.374364;16_1_0_20170109213007401.jpg;;;16;13.288893;16_1_0_20170109212959831.jpg;;;18;13.603949;18_0_0_20170110231845000.jpg
16;10.264732;16_1_0_20170109213456322.jpg;;;16;11.311201;16_1_0_20170109213007401.jpg;;;18;14.184047;18_0_0_20170110232448997.jpg
16;9.90858;16_1_0_20170109213504335.jpg;;;16;12.721413;16_1_0_20170109213456322.jpg;;;18;13.628417;18_0_1_20170109214734802.jpg
16;9.818242;16_1_0_20170109214605824.jpg;;;16;11.966268;16_1_0_20170109213504335.jpg;;;18;11.793104;18_0_3_20170104225753848.jpg
16;9.592124;16_1_1_20170109213003514.jpg;;;16;11.556428;16_1_0_20170109214605824.jpg;;;18;11.372271;18_0_3_20170104225812688.jpg
16;9.019428;16_1_3_20170104221751447.jpg;;;16;11.703117;16_1_1_20170109213003514.jpg;;;18;12.768777;18_0_3_20170104230248073.jpg
16;8.830889;16_1_3_20170104222158160.jpg;;;16;11.027851;16_1_3_20170104221751447.jpg;;;18;11.476071;18_0_4_20170103234736836.jpg
16;10.431267;16_1_4_20170103201021199.jpg;;;16;10.4338665;16_1_3_20170104222158160.jpg;;;18;11.612272;18_1_0_20170105002457379.jpg
16;9.828954;16_1_4_20170103201700919.jpg;;;16;13.188639;16_1_4_20170103201021199.jpg;;;18;12.590532;18_1_0_20170109212647587.jpg
16;8.907292;16_1_4_20170104005411807.jpg;;;16;11.91544;16_1_4_20170103201700919.jpg;;;18;13.079705;18_1_0_20170109212826322.jpg
16;11.314945;16_0_0_20170110232450588.jpg;;;16;10.643749;16_1_4_20170104005411807.jpg;;;18;12.370495;18_1_0_20170109212956509.jpg
16;10.563215;16_0_0_20170110232725516.jpg;;;17;12.814616;17_0_0_20170103201534007.jpg;;;18;12.71113;18_1_0_20170109213008587.jpg
16;9.672717;16_0_1_20170110231713914.jpg;;;17;10.67696;17_0_0_20170104003852806.jpg;;;18;12.012795;18_1_0_20170109213013086.jpg
16;9.6525135;16_0_1_20170110231925176.jpg;;;17;11.341617;17_0_0_20170105183357879.jpg;;;18;13.135415;18_1_0_20170109213102446.jpg
16;9.633202;16_0_3_20170110231223673.jpg;;;17;13.548124;17_0_0_20170110231535087.jpg;;;18;12.071575;18_1_0_20170109213130477.jpg
16;10.590858;16_0_4_20170103201427977.jpg;;;17;13.507038;17_0_0_20170110231711354.jpg;;;18;11.256663;18_1_0_20170109213935367.jpg
16;10.95059;16_0_4_20170110231631592.jpg;;;17;13.438379;17_0_0_20170110231748137.jpg;;;18;12.049887;18_1_0_20170109214122492.jpg
16;11.783472;16_1_0_20170109204530608.jpg;;;17;11.922417;17_0_0_20170110231820806.jpg;;;18;11.828602;18_1_0_20170109214251980.jpg
16;10.951055;16_1_0_20170109212959831.jpg;;;17;13.50368;17_0_0_20170110232438939.jpg;;;18;11.138302;18_1_0_20170109214453184.jpg
16;9.374364;16_1_0_20170109213007401.jpg;;;17;10.695956;17_0_3_20170104225543888.jpg;;;18;12.716917;18_1_0_20170109214610454.jpg
16;10.264732;16_1_0_20170109213456322.jpg;;;17;13.055735;17_0_4_20170103201055366.jpg;;;18;11.686634;18_1_0_20170109214726739.jpg
16;9.90858;16_1_0_20170109213504335.jpg;;;17;12.897847;17_0_4_20170103201116511.jpg;;;18;12.762134;18_1_1_20170109212551451.jpg
16;9.818242;16_1_0_20170109214605824.jpg;;;17;11.740158;17_0_4_20170103234631508.jpg;;;18;11.127699;18_1_1_20170109214221868.jpg
16;9.592124;16_1_1_20170109213003514.jpg;;;17;10.664675;17_0_4_20170103234633420.jpg;;;18;11.764769;18_1_2_20170104020418380.jpg
16;9.019428;16_1_3_20170104221751447.jpg;;;17;10.390216;17_1_0_20170105183400255.jpg;;;18;11.579453;18_1_4_20161223232148173.jpg
16;8.830889;16_1_3_20170104222158160.jpg;;;17;11.542189;17_1_0_20170109201558943.jpg;;;19;12.772255;19_0_0_20170102233014401.jpg
16;10.431267;16_1_4_20170103201021199.jpg;;;17;lis.53;17_1_0_20170109212920120.jpg;;;19;11.2474375;19_0_0_20170103180141544.jpg
16;9.828954;16_1_4_20170103201700919.jpg;;;17;13.252441;17_1_0_20170109212954942.jpg;;;19;14.139742;19_0_0_20170103201406775.jpg
16;8.907292;16_1_4_20170104005411807.jpg;;;17;12.4854145;17_1_0_20170109213944067.jpg;;;19;12.887919;19_0_1_20170110231850376.jpg
17;10.324213;17_0_0_20170103201534007.jpg;;;17;13.2071085;17_1_0_20170109214008165.jpg;;;19;11.644955;19_0_2_20170105183427303.jpg
17;8.970218;17_0_0_20170104003852806.jpg;;;17;12.5782995;17_1_0_20170109214542387.jpg;;;19;11.219313;19_0_4_20170103234723267.jpg
17;9.731036;17_0_0_20170105183357879.jpg;;;17;10.8593025;17_1_1_20170103222937063.jpg;;;19;12.170362;19_1_0_20170109213113295.jpg
17;11.320971;17_0_0_20170110231535087.jpg;;;17;10.254111;17_1_3_20170104221735351.jpg;;;19;11.927183;19_1_2_20170104015921814.jpg
17;11.025318;17_0_0_20170110231711354.jpg;;;17;11.0229845;17_1_3_20170104222038870.jpg;;;19;11.529153;19_1_3_20170104231453195.jpg
17;11.249926;17_0_0_20170110231748137.jpg;;;17;12.837195;17_1_4_20170103201233799.jpg;;;19;11.7463455;19_1_4_20170109192214298.jpg
17;9.704562;17_0_0_20170110231820806.jpg;;;17;11.023753;17_1_4_20170103222920542.jpg;;;20;11.866301;20_0_0_20170104020603909.jpg
17;11.055017;17_0_0_20170110232438939.jpg;;;18;12.215982;18_0_0_20170110223927225.jpg;;;20;11.334953;20_0_0_20170104230042553.jpg
17;9.1155815;17_0_3_20170104225543888.jpg;;;18;12.74906;18_0_0_20170110231524976.jpg;;;20;12.01971;20_0_0_20170105161706251.jpg
17;10.352529;17_0_4_20170103201055366.jpg;;;18;13.339659;18_0_0_20170110231625906.jpg;;;20;11.159435;20_0_3_20170104225831145.jpg
17;10.220018;17_0_4_20170103201116511.jpg;;;18;12.914065;18_0_0_20170110231845000.jpg;;;20;11.439286;20_0_4_20170103234731301.jpg
17;9.338521;17_0_4_20170103234631508.jpg;;;18;13.252518;18_0_0_20170110232448997.jpg;;;20;12.174929;20_1_0_20170109132033628.jpg
17;8.782603;17_0_4_20170103234633420.jpg;;;18;12.687873;18_0_1_20170109214734802.jpg;;;20;11.025299;20_1_2_20170104015622356.jpg
17;8.642167;17_1_0_20170105183400255.jpg;;;18;10.597059;18_0_3_20170104225753848.jpg;;;20;11.976038;20_1_2_20170104015722028.jpg
17;9.74886;17_1_0_20170109201558943.jpg;;;18;10.734363;18_0_3_20170104225812688.jpg;;;20;12.31353;20_1_2_20170104020257804.jpg
17;9.711079;17_1_0_20170109212920120.jpg;;;18;11.918834;18_0_3_20170104230248073.jpg;;;20;12.277376;20_1_2_20170104020725236.jpg
17;10.723587;17_1_0_20170109212954942.jpg;;;18;10.330034;18_0_4_20170103234736836.jpg;;;20;11.329853;20_1_2_20170104020820934.jpg
17;10.549532;17_1_0_20170109213944067.jpg;;;18;10.961668;18_1_0_20170105002457379.jpg;;;20;11.058239;20_1_2_20170104021544485.jpg
17;10.8708935;17_1_0_20170109214008165.jpg;;;18;12.326581;18_1_0_20170109212647587.jpg;;;20;11.59716;20_1_2_20170112003857668.jpg
17;10.363542;17_1_0_20170109214542387.jpg;;;18;12.589717;18_1_0_20170109212826322.jpg;;;20;12.009224;20_1_3_20170104222019511.jpg
17;9.271652;17_1_1_20170103222937063.jpg;;;18;11.441918;18_1_0_20170109212956509.jpg;;;20;11.463517;20_1_3_20170104222022391.jpg
17;8.733181;17_1_3_20170104221735351.jpg;;;18;11.738888;18_1_0_20170109213008587.jpg;;;20;12.571713;20_1_3_20170104231536521.jpg
17;9.206447;17_1_3_20170104222038870.jpg;;;18;11.274215;18_1_0_20170109213013086.jpg;;;20;14.052271;20_1_4_20170103201807368.jpg
17;10.251343;17_1_4_20170103201233799.jpg;;;18;12.268869;18_1_0_20170109213102446.jpg;;;20;11.279097;20_1_4_20170103224540624.jpg
17;9.171194;17_1_4_20170103222920542.jpg;;;18;11.794975;18_1_0_20170109213130477.jpg;;;21;11.405345;21_0_0_20170102233225196.jpg
18;10.122536;18_0_0_20170110223927225.jpg;;;18;10.385467;18_1_0_20170109213935367.jpg;;;21;11.71595;21_0_0_20170104230059401.jpg
18;10.565662;18_0_0_20170110231524976.jpg;;;18;11.4992075;18_1_0_20170109214122492.jpg;;;21;12.172381;21_0_0_20170104230103695.jpg
18;10.678497;18_0_0_20170110231625906.jpg;;;18;11.078741;18_1_0_20170109214251980.jpg;;;21;12.88476;21_0_0_20170110232137372.jpg
18;10.427134;18_0_0_20170110231845000.jpg;;;18;10.949137;18_1_0_20170109214453184.jpg;;;21;11.690846;21_0_1_20170105002506437.jpg
18;10.890577;18_0_0_20170110232448997.jpg;;;18;11.875972;18_1_0_20170109214610454.jpg;;;21;11.829133;21_0_4_20161223214820169.jpg
18;10.368612;18_0_1_20170109214734802.jpg;;;18;10.687784;18_1_0_20170109214726739.jpg;;;21;12.140749;21_0_4_20161223214834033.jpg
18;9.103062;18_0_3_20170104225753848.jpg;;;18;12.13568;18_1_1_20170109212551451.jpg;;;21;11.260696;21_0_4_20161223214836609.jpg
18;9.112415;18_0_3_20170104225812688.jpg;;;18;10.51599;18_1_1_20170109214221868.jpg;;;21;11.279097;21_0_4_20161223214837442.jpg
18;9.454195;18_0_3_20170104230248073.jpg;;;18;10.918298;18_1_2_20170104020418380.jpg;;;21;13.560708;21_1_0_20170103201838744.jpg
18;8.826523;18_0_4_20170103234736836.jpg;;;17;12.5782995;17_1_0_20170109214542387.jpg;;;21;11.506916;21_1_0_20170105183508735.jpg
18;9.138159;18_1_0_20170105002457379.jpg;;;17;10.8593025;17_1_1_20170103222937063.jpg;;;21;11.056781;21_1_2_20170105002530429.jpg
18;10.348996;18_1_0_20170109212647587.jpg;;;17;10.254111;17_1_3_20170104221735351.jpg;;;21;11.608929;21_1_2_20170109132112364.jpg
18;10.29388;18_1_0_20170109212826322.jpg;;;17;11.0229845;17_1_3_20170104222038870.jpg;;;21;12.594873;21_1_3_20170104221836903.jpg
18;9.622317;18_1_0_20170109212956509.jpg;;;17;12.837195;17_1_4_20170103201233799.jpg;;;21;11.081043;21_1_3_20170104222105822.jpg
18;9.931429;18_1_0_20170109213008587.jpg;;;17;11.023753;17_1_4_20170103222920542.jpg;;;21;10.511362;21_1_3_20170104222114302.jpg
18;9.416637;18_1_0_20170109213013086.jpg;;;18;12.215982;18_0_0_20170110223927225.jpg;;;21;11.719866;21_1_3_20170104222522503.jpg
18;10.087932;18_1_0_20170109213102446.jpg;;;18;12.74906;18_0_0_20170110231524976.jpg;;;21;12.101124;21_1_4_20161221193306453.jpg
18;9.688232;18_1_0_20170109213130477.jpg;;;18;13.339659;18_0_0_20170110231625906.jpg;;;22;12.248246;22_0_0_20170103180152583.jpg
18;8.750332;18_1_0_20170109213935367.jpg;;;18;12.914065;18_0_0_20170110231845000.jpg;;;22;11.279535;22_0_0_20170104225920241.jpg
18;9.505333;18_1_0_20170109214122492.jpg;;;18;13.252518;18_0_0_20170110232448997.jpg;;;22;12.040343;22_0_0_20170104230116624.jpg
18;9.498478;18_1_0_20170109214251980.jpg;;;18;12.687873;18_0_1_20170109214734802.jpg;;;22;11.36442;22_0_0_20170105161701210.jpg
18;9.736009;18_1_0_20170109214453184.jpg;;;18;10.597059;18_0_3_20170104225753848.jpg;;;22;13.953787;22_0_0_20170110232206562.jpg
18;9.676894;18_1_0_20170109214610454.jpg;;;18;10.734363;18_0_3_20170104225812688.jpg;;;22;11.39146;22_0_2_20170104015701971.jpg
18;9.075241;18_1_0_20170109214726739.jpg;;;18;11.918834;18_0_3_20170104230248073.jpg;;;22;11.42293;22_0_2_20170104021111388.jpg
18;10.106183;18_1_1_20170109212551451.jpg;;;18;10.330034;18_0_4_20170103234736836.jpg;;;22;11.94726;22_0_2_20170104021348142.jpg
18;8.780927;18_1_1_20170109214221868.jpg;;;18;10.961668;18_1_0_20170105002457379.jpg;;;22;12.65099;22_0_4_20161221202100745.jpg
18;9.076369;18_1_2_20170104020418380.jpg;;;18;12.326581;18_1_0_20170109212647587.jpg;;;22;10.971886;22_0_4_20170103234043547.jpg
18;8.907292;18_1_4_20161223232148173.jpg;;;18;12.589717;18_1_0_20170109212826322.jpg;;;22;11.526163;22_1_1_20170103175340561.jpg
19;9.7518215;19_0_0_20170102233014401.jpg;;;18;11.441918;18_1_0_20170109212956509.jpg;;;22;11.460745;22_1_2_20170104015815276.jpg
19;8.833161;19_0_0_20170103180141544.jpg;;;18;11.738888;18_1_0_20170109213008587.jpg;;;22;10.579949;22_1_2_20170104020035915.jpg
19;10.397735;19_0_0_20170103201406775.jpg;;;18;11.274215;18_1_0_20170109213013086.jpg;;;22;11.222584;22_1_3_20161220221656537.jpg
19;9.739265;19_0_1_20170110231850376.jpg;;;18;12.268869;18_1_0_20170109213102446.jpg;;;22;11.347472;22_1_3_20170104222152991.jpg
19;8.866159;19_0_2_20170105183427303.jpg;;;18;11.794975;18_1_0_20170109213130477.jpg;;;22;11.539578;22_1_3_20170104231710175.jpg
19;8.806371;19_0_4_20170103234723267.jpg;;;18;10.385467;18_1_0_20170109213935367.jpg;;;21;13.560708;21_1_0_20170103201838744.jpg
19;9.5294285;19_1_0_20170109213113295.jpg;;;18;11.4992075;18_1_0_20170109214122492.jpg;;;21;11.506916;21_1_0_20170105183508735.jpg
19;9.372195;19_1_2_20170104015921814.jpg;;;18;11.078741;18_1_0_20170109214251980.jpg;;;21;11.056781;21_1_2_20170105002530429.jpg
19;8.913858;19_1_3_20170104231453195.jpg;;;18;10.949137;18_1_0_20170109214453184.jpg;;;21;11.608929;21_1_2_20170109132112364.jpg
19;8.755711;19_1_4_20170109192214298.jpg;;;18;11.875972;18_1_0_20170109214610454.jpg;;;21;12.594873;21_1_3_20170104221836903.jpg
20;9.000258;20_0_0_20170104020603909.jpg;;;18;10.687784;18_1_0_20170109214726739.jpg;;;21;11.081043;21_1_3_20170104222105822.jpg
20;8.415004;20_0_0_20170104230042553.jpg;;;18;12.13568;18_1_1_20170109212551451.jpg;;;21;10.511362;21_1_3_20170104222114302.jpg
20;9.139542;20_0_0_20170105161706251.jpg;;;18;10.51599;18_1_1_20170109214221868.jpg;;;21;11.719866;21_1_3_20170104222522503.jpg
20;8.915179;20_0_3_20170104225831145.jpg;;;18;10.918298;18_1_2_20170104020418380.jpg;;;21;12.101124;21_1_4_20161221193306453.jpg
20;9.229488;20_0_4_20170103234731301.jpg;;;18;10.643749;18_1_4_20161223232148173.jpg;;;22;12.248246;22_0_0_20170103180152583.jpg
20;9.415937;20_1_0_20170109132033628.jpg;;;19;11.973579;19_0_0_20170102233014401.jpg;;;22;11.279535;22_0_0_20170104225920241.jpg
20;8.091398;20_1_2_20170104015622356.jpg;;;19;10.526255;19_0_0_20170103180141544.jpg;;;22;12.040343;22_0_0_20170104230116624.jpg
20;9.123755;20_1_2_20170104015722028.jpg;;;19;13.262067;19_0_0_20170103201406775.jpg;;;22;11.36442;22_0_0_20170105161701210.jpg
20;9.480036;20_1_2_20170104020257804.jpg;;;19;12.083204;19_0_1_20170110231850376.jpg;;;22;13.953787;22_0_0_20170110232206562.jpg
20;9.221671;20_1_2_20170104020725236.jpg;;;19;10.458916;19_0_2_20170105183427303.jpg;;;22;11.39146;22_0_2_20170104015701971.jpg
20;8.421546;20_1_2_20170104020820934.jpg;;;19;10.54977;19_0_4_20170103234723267.jpg;;;22;11.42293;22_0_2_20170104021111388.jpg
20;8.483423;20_1_2_20170104021544485.jpg;;;19;11.452552;19_1_0_20170109213113295.jpg;;;22;11.94726;22_0_2_20170104021348142.jpg
20;8.932621;20_1_2_20170112003857668.jpg;;;19;11.081193;19_1_2_20170104015921814.jpg;;;22;12.65099;22_0_4_20161221202100745.jpg
20;9.4828825;20_1_3_20170104222019511.jpg;;;19;10.613047;19_1_3_20170104231453195.jpg;;;22;10.971886;22_0_4_20170103234043547.jpg
20;9.081353;20_1_3_20170104222022391.jpg;;;19;11.092081;19_1_4_20170109192214298.jpg;;;22;11.526163;22_1_1_20170103175340561.jpg
20;9.391668;20_1_3_20170104231536521.jpg;;;20;10.582542;20_0_0_20170104020603909.jpg;;;22;11.460745;22_1_2_20170104015815276.jpg
20;10.617883;20_1_4_20170103201807368.jpg;;;20;10.046559;20_0_0_20170104230042553.jpg;;;22;10.579949;22_1_2_20170104020035915.jpg
20;8.745969;20_1_4_20170103224540624.jpg;;;20;11.310207;20_0_0_20170105161706251.jpg;;;22;11.222584;22_1_3_20161220221656537.jpg
21;8.9911175;21_0_0_20170102233225196.jpg;;;20;10.228651;20_0_3_20170104225831145.jpg;;;22;11.347472;22_1_3_20170104222152991.jpg
21;9.204777;21_0_0_20170104230059401.jpg;;;20;10.972219;20_0_4_20170103234731301.jpg;;;22;11.539578;22_1_3_20170104231710175.jpg
21;9.214741;21_0_0_20170104230103695.jpg;;;20;11.296675;20_1_0_20170109132033628.jpg;;;22;11.84808;22_1_3_20170104232504850.jpg
21;9.615623;21_0_0_20170110232137372.jpg;;;20;10.374884;20_1_2_20170104015622356.jpg;;;22;12.005916;22_1_3_20170104234459677.jpg
21;9.0208845;21_0_1_20170105002506437.jpg;;;20;11.041405;20_1_2_20170104015722028.jpg;;;22;11.165113;22_1_4_20170103223351703.jpg
21;9.280282;21_0_4_20161223214820169.jpg;;;20;11.537519;20_1_2_20170104020257804.jpg;;;22;12.635917;22_1_4_20170103223356448.jpg
21;8.791529;21_0_4_20161223214834033.jpg;;;20;lis.91;20_1_2_20170104020725236.jpg;;;22;10.819342;22_1_4_20170103223419073.jpg
21;9.171194;21_0_4_20161223214836609.jpg;;;20;10.161228;20_1_2_20170104020820934.jpg;;;22;12.253881;22_1_4_20170103234706499.jpg
21;8.745969;21_0_4_20161223214837442.jpg;;;20;10.143502;20_1_2_20170104021544485.jpg;;;22;13.2782345;22_1_4_20170104005431327.jpg
1;9.194949;1_0_3_20161220220317465.jpg;;;20;10.614;20_1_2_20170112003857668.jpg;;;23;11.390427;23_0_0_20170104004006925.jpg
1;9.255286;1_0_3_20161220220358441.jpg;;;20;11.320961;20_1_3_20170104222019511.jpg;;;23;13.837454;23_0_0_20170111181750321.jpg
1;9.320582;1_0_3_20161220220910514.jpg;;;20;10.9640875;20_1_3_20170104222022391.jpg;;;23;12.129429;23_0_2_20170108224712804.jpg
1;9.184726;1_0_4_20161219195147803.jpg;;;20;11.770958;20_1_3_20170104231536521.jpg;;;23;11.093117;23_0_3_20170104230132313.jpg
1;8.024898;1_0_4_20161221201458610.jpg;;;20;13.210398;20_1_4_20170103201807368.jpg;;;23;12.635653;23_0_4_20170103180302079.jpg
1;8.729205;1_0_4_20161221201833209.jpg;;;20;10.491536;20_1_4_20170103224540624.jpg;;;23;12.01457;23_0_4_20170103234915411.jpg
1;8.83323;1_0_4_20161221202132305.jpg;;;21;10.93608;21_0_0_20170102233225196.jpg;;;23;12.13615;23_1_0_20170103163102400.jpg
1;9.138784;1_0_4_20170103205838610.jpg;;;21;11.047342;21_0_0_20170104230059401.jpg;;;23;11.808331;23_1_0_20170103234935189.jpg
1;8.03563;1_0_4_20170103210812538.jpg;;;21;11.32143;21_0_0_20170104230103695.jpg;;;23;11.097101;23_1_0_20170105002627948.jpg
1;9.050931;1_0_4_20170103212630716.jpg;;;21;11.829841;21_0_0_20170110232137372.jpg;;;23;11.2041235;23_1_2_20170103180447815.jpg
1;9.281348;1_1_0_20170103213335661.jpg;;;21;10.885499;21_0_1_20170105002506437.jpg;;;23;10.928359;23_1_3_20170104222248295.jpg
1;10.323142;1_1_0_20170109190512041.jpg;;;21;10.790453;21_0_4_20161223214820169.jpg;;;23;11.3029785;23_1_3_20170104222308327.jpg
1;9.110785;1_1_0_20170109190818115.jpg;;;21;10.799112;21_0_4_20161223214834033.jpg;;;23;11.263436;23_1_3_20170104231807345.jpg
1;9.742102;1_1_0_20170109191000191.jpg;;;21;11.023753;21_0_4_20161223214836609.jpg;;;24;11.217111;24_0_0_20170104004125063.jpg
1;10.476004;1_1_0_20170109191232555.jpg;;;21;10.491536;21_0_4_20161223214837442.jpg;;;24;13.64187;24_0_0_20170109214744250.jpg
1;9.731736;1_1_0_20170109191436874.jpg;;;21;12.725773;21_1_0_20170103201838744.jpg;;;24;11.593674;24_0_2_20170103223924087.jpg
1;9.11622;1_1_0_20170109191518278.jpg;;;21;10.940861;21_1_0_20170105183508735.jpg;;;24;11.700193;24_0_2_20170104020102786.jpg
21;10.132708;21_1_0_20170103201838744.jpg;;;21;10.379498;21_1_2_20170105002530429.jpg;;;24;11.13978;24_0_2_20170104234829387.jpg
21;9.180581;21_1_0_20170105183508735.jpg;;;21;10.977826;21_1_2_20170109132112364.jpg;;;24;10.826585;24_0_3_20161220222335651.jpg
21;8.94808;21_1_2_20170105002530429.jpg;;;21;11.674105;21_1_3_20170104221836903.jpg;;;24;11.384662;24_0_3_20170104230147273.jpg
21;sie.92;21_1_2_20170109132112364.jpg;;;21;10.376709;21_1_3_20170104222105822.jpg;;;24;12.267256;24_0_3_20170104230213449.jpg
21;9.635801;21_1_3_20170104221836903.jpg;;;21;10.lut;21_1_3_20170104222114302.jpg;;;24;12.493042;24_0_4_20170103223915799.jpg
21;8.845027;21_1_3_20170104222105822.jpg;;;21;11.235072;21_1_3_20170104222522503.jpg;;;24;12.456634;24_0_4_20170103234945243.jpg
21;8.6337185;21_1_3_20170104222114302.jpg;;;21;11.653453;21_1_4_20161221193306453.jpg;;;24;11.39577;24_0_4_20170103234950908.jpg
21;9.331136;21_1_3_20170104222522503.jpg;;;22;11.149877;22_0_0_20170103180152583.jpg;;;24;11.832384;24_1_0_20170104015931173.jpg
21;9.64714;21_1_4_20161221193306453.jpg;;;22;10.264161;22_0_0_20170104225920241.jpg;;;24;12.112915;24_1_2_20170103235106308.jpg
22;9.300604;22_0_0_20170103180152583.jpg;;;22;11.25153;22_0_0_20170104230116624.jpg;;;24;10.829201;24_1_2_20170104015713028.jpg
22;8.614309;22_0_0_20170104225920241.jpg;;;22;10.6519985;22_0_0_20170105161701210.jpg;;;24;12.490185;24_1_2_20170104021011429.jpg
22;9.338203;22_0_0_20170104230116624.jpg;;;22;13.297124;22_0_0_20170110232206562.jpg;;;24;11.156828;24_1_3_20161220221541210.jpg
22;8.984152;22_0_0_20170105161701210.jpg;;;22;10.244986;22_0_2_20170104015701971.jpg;;;24;11.120694;24_1_3_20170104223610175.jpg
22;10.924222;22_0_0_20170110232206562.jpg;;;22;10.575127;22_0_2_20170104021111388.jpg;;;24;11.42458;24_1_3_20170104231939707.jpg
22;8.760023;22_0_2_20170104015701971.jpg;;;22;11.090406;22_0_2_20170104021348142.jpg;;;24;12.480146;24_1_3_20170104234737428.jpg
22;8.977462;22_0_2_20170104021111388.jpg;;;22;11.633069;22_0_4_20161221202100745.jpg;;;24;11.829133;24_1_4_20170103224550520.jpg
22;9.19887;22_0_2_20170104021348142.jpg;;;22;10.440418;22_0_4_20170103234043547.jpg;;;24;11.859811;24_1_4_20170105183531601.jpg
22;9.736086;22_0_4_20161221202100745.jpg;;;22;10.815297;22_1_1_20170103175340561.jpg;;;25;13.046531;25_0_0_20170102233320979.jpg
22;8.895226;22_0_4_20170103234043547.jpg;;;22;10.707776;22_1_2_20170104015815276.jpg;;;25;11.682289;25_0_0_20170104004153743.jpg
22;8.873357;22_1_4_20170103223351703.jpg;;;22;10.11208;22_1_2_20170104020035915.jpg;;;25;12.246552;25_0_0_20170104011143168.jpg
22;9.421368;22_1_4_20170103223356448.jpg;;;22;10.309338;22_1_3_20161220221656537.jpg;;;25;12.573395;25_0_0_20170104214616710.jpg
22;8.864632;22_1_4_20170103223419073.jpg;;;22;10.6898985;22_1_3_20170104222152991.jpg;;;25;13.739038;25_0_0_20170110231839623.jpg
22;9.235076;22_1_4_20170103234706499.jpg;;;22;11.191252;22_1_3_20170104231710175.jpg;;;25;13.09322;25_0_2_20170104021424381.jpg
22;9.901714;22_1_4_20170104005431327.jpg;;;22;10.72804;22_1_3_20170104232504850.jpg;;;25;12.132745;25_0_3_20170104214610101.jpg
23;8.908305;23_0_0_20170104004006925.jpg;;;22;11.403488;22_1_3_20170104234459677.jpg;;;25;12.184282;25_0_3_20170104230227202.jpg
23;10.519214;23_0_0_20170111181750321.jpg;;;22;10.655241;22_1_4_20170103223351703.jpg;;;25;11.897727;25_0_4_20170103230228713.jpg
23;9.29315;23_0_2_20170108224712804.jpg;;;22;11.274767;22_1_4_20170103223356448.jpg;;;25;11.805946;25_1_0_20170103163054063.jpg
23;9.166774;23_0_3_20170104230132313.jpg;;;22;10.376729;22_1_4_20170103223419073.jpg;;;25;12.623184;25_1_0_20170103163718321.jpg
24;8.895662;24_1_3_20170104223610175.jpg;;;22;10.809756;22_1_4_20170103234706499.jpg;;;25;11.5736885;25_1_0_20170103175619551.jpg
24;9.013849;24_1_3_20170104231939707.jpg;;;22;12.439707;22_1_4_20170104005431327.jpg;;;25;11.670095;25_1_0_20170103180657288.jpg
24;9.423153;24_1_3_20170104234737428.jpg;;;23;10.746711;23_0_0_20170104004006925.jpg;;;25;10.812875;25_1_0_20170103182309849.jpg
24;9.280282;24_1_4_20170103224550520.jpg;;;23;13.095921;23_0_0_20170111181750321.jpg;;;25;11.38288;25_1_0_20170104021242700.jpg
